session_id,cities,session_date,session_time,user_id,joining_date,country,num_cities,session_hour,coordinates,distances,avg_distance,std_distance,intent
66YT1D7O04S13,"New York NY, Jersey City NJ",2015-07-20,22:02:11,9013,2015-03-17,US,2,22,"['40.7127281, -74.0060152', '40.7281575, -74.0776417']",[6.2895817337946],6.2895817337946,0.0,high
X0HQKEBJ2C1L6,New York NY,2015-07-20,22:18:50,3179,2015-04-03,US,1,22,"['40.7127281, -74.0060152']",[],0.0,0.0,high
BL84HVFQLRGF5,Chicago IL,2015-07-20,23:11:54,2544,2015-03-22,US,1,23,"['41.8755616, -87.6244212']",[],0.0,0.0,high
9P2VUBPCYHAR2,"New York NY, Jersey City NJ",2015-07-20,23:48:26,2685,2015-03-18,US,2,23,"['40.7127281, -74.0060152', '40.7281575, -74.0776417']",[6.2895817337946],6.2895817337946,0.0,high
ACRECVZKINU36,New York NY,2015-07-21,00:32:47,6756,2015-03-13,US,1,0,"['40.7127281, -74.0060152']",[],0.0,0.0,high
D1AGO5ZLGNPQE,"San Diego CA, Santa Ana CA",2015-07-21,03:11:04,1549,2015-03-23,unknown,2,3,"['32.7174209, -117.1627714', '33.7494951, -117.8732213']",[132.23857808404023],132.23857808404023,0.0,high
EFLG6P5PCRRH4,Los Angeles CA,2015-07-21,04:23:55,8504,2015-03-07,IT,1,4,"['34.0536909, -118.2427666']",[],0.0,0.0,high
S6KO2SORX31UW,"Edmonton AB, Houston TX",2015-07-21,04:37:40,2278,2015-03-30,unknown,2,4,"['53.535411, -113.507996', '29.7589382, -95.3676974']",[3022.798884215585],3022.798884215585,0.0,low
YDZVJPQGJEY6D,Chicago IL,2015-07-21,05:37:49,8939,2015-03-11,DE,1,5,"['41.8755616, -87.6244212']",[],0.0,0.0,high
XVIA1SXIBSQN7,"Chicago IL, Milwaukee WI, Toledo OH, Windsor ON, Detroit MI",2015-07-21,06:02:29,931,2015-03-24,unknown,5,6,"['41.8755616, -87.6244212', '43.0349931, -87.922497', '41.6786754, -83.5127283', '42.317099, -83.0353434', '42.3315509, -83.0466403']","[131.10499631386125, 342.50871843249496, 382.74095576118145, 381.9811596314157, 393.2396221432859, 408.38738748170204, 407.1234423470041, 81.19643807083946, 82.15598847782019, 1.8558385235678592]",261.2294547183173,156.52660342177012,high
X95E7HVOZV8T2,"New York NY, Boston MA",2015-07-21,06:07:28,8691,2015-03-16,ES,2,6,"['40.7127281, -74.0060152', '42.3602534, -71.0582912']",[306.5470647537847],306.5470647537847,0.0,high
SY5E2K0LR7867,Chicago IL,2015-07-21,06:11:23,5853,2015-03-16,unknown,1,6,"['41.8755616, -87.6244212']",[],0.0,0.0,high
TWCI0ODRG6VA4,New York NY,2015-07-21,06:14:58,5291,2015-03-21,DE,1,6,"['40.7127281, -74.0060152']",[],0.0,0.0,high
56FBGE8718MRS,Los Angeles CA,2015-07-21,06:15:28,9059,2015-03-07,DE,1,6,"['34.0536909, -118.2427666']",[],0.0,0.0,high
LZYPGFCVWD8B1,San Diego CA,2015-07-21,06:23:51,5620,2015-03-23,unknown,1,6,"['32.7174209, -117.1627714']",[],0.0,0.0,high
HCKAZRZLI2KTP,Jacksonville FL,2015-07-21,06:26:55,6282,2015-02-28,DE,1,6,"['30.3321838, -81.655651']",[],0.0,0.0,high
8E30IW5X0HWHC,"New York NY, Baltimore MD, WASHINGTON DC, Chesapeake VA, Virginia Beach VA",2015-07-21,06:45:50,206,2015-03-05,unknown,5,6,"['40.7127281, -74.0060152', '39.2908816, -76.610759', '38.8948932, -77.0365529', '36.7183708, -76.2466798', '36.8529841, -75.9774183']","[272.73605892878385, 328.7382039713832, 484.2991379574218, 461.4109813831647, 57.35453525297396, 287.3239537969624, 276.2466698613788, 251.3897965387289, 245.0438465136097, 28.298701530574924]",269.2841885734982,138.18853931355167,high
SJ5MRGD9CAJFW,Dallas TX,2015-07-21,06:53:46,232,2015-03-07,DE,1,6,"['32.7762719, -96.7968559']",[],0.0,0.0,high
MLHNR5S0KUFHN,"Philadelphia PA, Newark NJ",2015-07-21,07:02:28,2638,2015-03-10,unknown,2,7,"['39.9527237, -75.1635262', '40.735657, -74.1723667']",[121.03515994764935],121.03515994764935,0.0,high
GRSR32DR0VWO3,Edmonton AB,2015-07-21,07:07:49,5483,2015-03-29,IT,1,7,"['53.535411, -113.507996']",[],0.0,0.0,high
CIZ5DZN0LIRV3,Philadelphia PA,2015-07-21,07:17:38,3392,2015-03-20,ES,1,7,"['39.9527237, -75.1635262']",[],0.0,0.0,high
4Y0KFAETNQZ4K,Toronto ON,2015-07-21,07:35:55,6359,2015-03-12,IT,1,7,"['43.6534817, -79.3839347']",[],0.0,0.0,high
DNI21OXYTF6ZU,San Antonio TX,2015-07-21,08:15:56,4110,2015-03-16,FR,1,8,"['29.4246002, -98.4951405']",[],0.0,0.0,high
A4JU0P6IDJU18,Chicago IL,2015-07-21,08:20:36,7795,2015-04-01,unknown,1,8,"['41.8755616, -87.6244212']",[],0.0,0.0,high
YPUZYRHQ5JD0L,"New York NY, Philadelphia PA, Jersey City NJ",2015-07-21,08:26:40,7203,2015-04-03,unknown,3,8,"['40.7127281, -74.0060152', '39.9527237, -75.1635262', '40.7281575, -74.0776417']","[129.60181091014726, 6.2895817337946, 126.20036385921033]",87.36391883438405,57.34502921053166,high
QHAO8JZ03GRH5,Detroit MI,2015-07-21,08:26:50,2360,2015-02-28,FR,1,8,"['42.3315509, -83.0466403']",[],0.0,0.0,high
25ACLV41QXMNW,"Detroit MI, Windsor ON",2015-07-21,08:36:35,4141,2015-03-23,UK,2,8,"['42.3315509, -83.0466403', '42.317099, -83.0353434']",[1.8558385235678592],1.8558385235678592,0.0,high
A6MJMXIFU3HMB,"New York NY, Newark NJ, Jersey City NJ, Philadelphia PA",2015-07-21,08:38:09,3354,2015-03-17,DE,4,8,"['40.7127281, -74.0060152', '40.735657, -74.1723667', '40.7281575, -74.0776417', '39.9527237, -75.1635262']","[14.28298085571759, 6.2895817337946, 129.60181091014726, 8.045131086740298, 121.03515994764935, 126.20036385921033]",67.57583806554324,58.14062599435138,high
7BO8E3RJREQ2L,Phoenix AZ,2015-07-21,08:58:32,336,2015-03-20,unknown,1,8,"['33.4484367, -112.0741417']",[],0.0,0.0,high
48M12DU299AOH,Chicago IL,2015-07-21,09:05:42,1047,2015-03-17,FR,1,9,"['41.8755616, -87.6244212']",[],0.0,0.0,high
D7Z2OO7HCGDPQ,OTTAWA ON,2015-07-21,09:06:47,8786,2015-03-29,UK,1,9,"['45.421106, -75.690308']",[],0.0,0.0,high
P7VXXAXURMAWZ,"Chicago IL, Indianapolis IN",2015-07-21,09:24:20,9002,2015-03-22,UK,2,9,"['41.8755616, -87.6244212', '39.7683331, -86.1583502']",[264.6710481018395],264.6710481018395,0.0,high
4227HVGLT976T,"Houston TX, Dallas TX",2015-07-21,09:28:42,3394,2015-03-30,DE,2,9,"['29.7589382, -95.3676974', '32.7762719, -96.7968559']",[361.1594077288484],361.1594077288484,0.0,high
RRAQ0VN3C3J5T,Toronto ON,2015-07-21,09:37:14,1645,2015-03-28,ES,1,9,"['43.6534817, -79.3839347']",[],0.0,0.0,high
IX978E7PF8J6G,New York NY,2015-07-21,10:10:47,759,2015-03-21,UK,1,10,"['40.7127281, -74.0060152']",[],0.0,0.0,high
5TQB1ELALU1DI,Toronto ON,2015-07-21,10:36:09,8318,2015-03-10,UK,1,10,"['43.6534817, -79.3839347']",[],0.0,0.0,high
TM0A6Y5S6OCRR,Toronto ON,2015-07-21,10:47:41,604,2015-03-06,unknown,1,10,"['43.6534817, -79.3839347']",[],0.0,0.0,high
Y7TE8TIF110HW,Jacksonville FL,2015-07-21,10:49:28,2330,2015-03-22,IT,1,10,"['30.3321838, -81.655651']",[],0.0,0.0,high
YJ3J5YRZX5FRK,"New York NY, Toronto ON",2015-07-21,10:56:10,1029,2015-03-04,DE,2,10,"['40.7127281, -74.0060152', '43.6534817, -79.3839347']",[551.2472669034609],551.2472669034609,0.0,high
G5RSPA9NO8SST,"Los Angeles CA, Vancouver BC",2015-07-21,10:56:10,1038,2015-03-10,DE,2,10,"['34.0536909, -118.2427666', '49.2608724, -123.1139529']",[1736.1159563144781],1736.1159563144781,0.0,low
76H8ZJ9V98OJ5,Toronto ON,2015-07-21,10:58:14,9878,2015-03-07,ES,1,10,"['43.6534817, -79.3839347']",[],0.0,0.0,high
PEQ92MJH0KPWQ,"Chicago IL, Houston TX",2015-07-21,11:00:04,9481,2015-03-08,UK,2,11,"['41.8755616, -87.6244212', '29.7589382, -95.3676974']",[1514.002429684974],1514.002429684974,0.0,high
H5D32BKPC3NJ7,New York NY,2015-07-21,11:11:25,7991,2015-03-27,UK,1,11,"['40.7127281, -74.0060152']",[],0.0,0.0,high
998S3JZ9WRAGA,"New York NY, Jersey City NJ",2015-07-21,11:12:52,234,2015-03-14,DE,2,11,"['40.7127281, -74.0060152', '40.7281575, -74.0776417']",[6.2895817337946],6.2895817337946,0.0,high
BUX2G2D1VD6V3,Phoenix AZ,2015-07-21,11:24:09,8318,2015-03-10,UK,1,11,"['33.4484367, -112.0741417']",[],0.0,0.0,high
6JQZ10IJ51JFG,"New York NY, Jersey City NJ, Newark NJ",2015-07-21,11:28:46,1606,2015-03-07,unknown,3,11,"['40.7127281, -74.0060152', '40.7281575, -74.0776417', '40.735657, -74.1723667']","[6.2895817337946, 14.28298085571759, 8.045131086740298]",9.539231225417495,3.4300494455995065,high
ZZWX86DF4JBLT,"Toronto ON, Oshawa ON",2015-07-21,11:34:18,4551,2015-03-17,ES,2,11,"['43.6534817, -79.3839347', '43.91768, -78.862953']",[51.18899630231491],51.18899630231491,0.0,high
X9CSN2ZHST9OO,"Montreal QC, New York NY",2015-07-21,11:47:19,1191,2015-03-24,DE,2,11,"['45.4972159, -73.6103642', '40.7127281, -74.0060152']",[532.5046492455209],532.5046492455209,0.0,high
YPUHRQCE6I27Y,"New York NY, Toronto ON",2015-07-21,12:19:10,870,2015-04-01,IT,2,12,"['40.7127281, -74.0060152', '43.6534817, -79.3839347']",[551.2472669034609],551.2472669034609,0.0,high
T6QBS388TRL5G,"Chicago IL, Toronto ON",2015-07-21,12:20:15,3513,2015-03-02,DE,2,12,"['41.8755616, -87.6244212', '43.6534817, -79.3839347']",[702.4693684489885],702.4693684489885,0.0,high
QLAB6YFNDTNPU,Vancouver BC,2015-07-21,12:31:43,10898,2015-03-15,UK,1,12,"['49.2608724, -123.1139529']",[],0.0,0.0,high
HZGFQ8DMTY2OD,"New York NY, Los Angeles CA",2015-07-21,12:39:42,6818,2015-03-15,FR,2,12,"['40.7127281, -74.0060152', '34.0536909, -118.2427666']",[3944.2753995585103],3944.2753995585103,0.0,low
MV4GW3S6QZE74,"New York NY, Montreal QC",2015-07-21,13:16:24,6339,2015-03-27,ES,2,13,"['40.7127281, -74.0060152', '45.4972159, -73.6103642']",[532.5046492455209],532.5046492455209,0.0,high
J9Y2KN5LKTSQE,"Houston TX, Los Angeles CA",2015-07-21,13:17:32,10717,2015-03-14,US,2,13,"['29.7589382, -95.3676974', '34.0536909, -118.2427666']",[2210.480502154958],2210.480502154958,0.0,low
THIEP0HX9CHS0,"Chicago IL, Toledo OH",2015-07-21,13:25:28,3074,2015-03-03,DE,2,13,"['41.8755616, -87.6244212', '41.6786754, -83.5127283']",[342.50871843249496],342.50871843249496,0.0,high
1DTFKT7Q7JM6X,New York NY,2015-07-21,13:29:47,5172,2015-03-08,DE,1,13,"['40.7127281, -74.0060152']",[],0.0,0.0,high
LB5DVMGB1CKY7,Toronto ON,2015-07-21,13:38:30,8228,2015-04-02,UK,1,13,"['43.6534817, -79.3839347']",[],0.0,0.0,high
IF4SC7Z7OOKQV,"San Antonio TX, Corpus Christi TX",2015-07-21,13:44:46,391,2015-02-28,UK,2,13,"['29.4246002, -98.4951405', '27.7477253, -97.4014129']",[214.44073434456269],214.44073434456269,0.0,high
OT1V9FP4P88FU,"San Jose CA, Oakland CA, San Francisco CA",2015-07-21,13:45:00,1540,2015-03-05,DE,3,13,"['37.3361905, -121.8905833', '44.4521637, -64.3551639', '45.3842702, -73.995482']","[4811.451797224191, 4043.7295368457176, 767.727573360738]",3207.636302476882,1753.5136767992483,low
ML77HO69LQLLG,San Diego CA,2015-07-21,13:52:27,5718,2015-03-15,UK,1,13,"['32.7174209, -117.1627714']",[],0.0,0.0,high
XAS0APDY6W21V,New York NY,2015-07-21,13:56:27,6406,2015-03-23,IT,1,13,"['40.7127281, -74.0060152']",[],0.0,0.0,high
KMEWEO797QQR5,San Antonio TX,2015-07-21,14:01:20,414,2015-03-22,US,1,14,"['29.4246002, -98.4951405']",[],0.0,0.0,high
6V6SLPHOGF13L,Los Angeles CA,2015-07-21,14:21:28,2460,2015-03-24,unknown,1,14,"['34.0536909, -118.2427666']",[],0.0,0.0,high
XWEGAAE0YQO0R,"New York NY, Jersey City NJ",2015-07-21,14:33:39,3677,2015-03-30,US,2,14,"['40.7127281, -74.0060152', '40.7281575, -74.0776417']",[6.2895817337946],6.2895817337946,0.0,high
PYD4624P525EJ,New York NY,2015-07-21,14:40:24,6036,2015-03-06,US,1,14,"['40.7127281, -74.0060152']",[],0.0,0.0,high
78N7JR0CAXI3Z,Detroit MI,2015-07-21,14:47:41,977,2015-03-17,FR,1,14,"['42.3315509, -83.0466403']",[],0.0,0.0,high
48Q68HNE9E3OU,Houston TX,2015-07-21,15:39:35,10122,2015-03-01,US,1,15,"['29.7589382, -95.3676974']",[],0.0,0.0,high
ODQ4YH8PAKP7L,New York NY,2015-07-21,16:18:35,9045,2015-03-08,UK,1,16,"['40.7127281, -74.0060152']",[],0.0,0.0,high
27HUHIEHQXGEN,"Los Angeles CA, Riverside CA, Anaheim CA, Santa Ana CA",2015-07-21,16:18:38,5706,2015-03-01,US,4,16,"['34.0536909, -118.2427666', '50.481292, -108.2892248', '33.8347516, -117.911732', '33.7494951, -117.8732213']","[1996.7944978210996, 39.06757347312749, 48.02850621465514, 2008.794865789988, 2016.4562040462988, 10.106709662219263]",1019.8747261678981,987.5566749997911,high
RKESLAXH31QST,"Los Angeles CA, Long Beach CA",2015-07-21,16:19:27,4006,2015-03-17,ES,2,16,"['34.0536909, -118.2427666', '47.9960267, -53.8155345']",[5466.040110774777],5466.040110774777,0.0,low
8Z7DSPUG1IOW8,New York NY,2015-07-21,17:22:02,10741,2015-03-16,US,1,17,"['40.7127281, -74.0060152']",[],0.0,0.0,high
9TA1YARNX1U9R,Montreal QC,2015-07-21,17:45:03,1419,2015-03-19,US,1,17,"['45.4972159, -73.6103642']",[],0.0,0.0,high
RKQKEWMOPYGHG,Toronto ON,2015-07-21,17:45:19,3837,2015-03-21,UK,1,17,"['43.6534817, -79.3839347']",[],0.0,0.0,high
3WZO6C3383N14,Toronto ON,2015-07-21,17:48:53,3531,2015-03-04,US,1,17,"['43.6534817, -79.3839347']",[],0.0,0.0,high
FNU3GT5O59D75,"Detroit MI, Cleveland OH",2015-07-21,17:51:20,72,2015-03-13,UK,2,17,"['42.3315509, -83.0466403', '41.5051613, -81.6934446']",[145.00220353151363],145.00220353151363,0.0,high
JOZRD2YALU46W,"Toronto ON, Los Angeles CA",2015-07-21,18:04:32,10632,2015-03-30,US,2,18,"['43.6534817, -79.3839347', '34.0536909, -118.2427666']",[3501.3538465544902],3501.3538465544902,0.0,low
XF8XD27E2RDQW,San Antonio TX,2015-07-21,18:07:21,10302,2015-03-09,US,1,18,"['29.4246002, -98.4951405']",[],0.0,0.0,high
KYY9UEHAGIX9B,Los Angeles CA,2015-07-21,18:24:01,4974,2015-03-29,US,1,18,"['34.0536909, -118.2427666']",[],0.0,0.0,high
7EI5NXKNHT12D,"Los Angeles CA, Long Beach CA, Santa Ana CA",2015-07-21,18:37:59,10006,2015-03-04,US,3,18,"['34.0536909, -118.2427666', '47.9960267, -53.8155345', '33.7494951, -117.8732213']","[5466.040110774777, 48.02850621465514, 5459.028180910723]",3657.6989326333846,2552.4240416137213,low
4DJXRT8OB2HM0,New York NY,2015-07-21,19:30:37,5976,2015-03-08,US,1,19,"['40.7127281, -74.0060152']",[],0.0,0.0,high
JOK8HDZEJIJOA,Los Angeles CA,2015-07-21,19:41:18,6756,2015-03-13,US,1,19,"['34.0536909, -118.2427666']",[],0.0,0.0,high
1OFSME7D2OGGM,"New York NY, Los Angeles CA, Chicago IL",2015-07-21,20:01:05,1088,2015-03-09,DE,3,20,"['40.7127281, -74.0060152', '34.0536909, -118.2427666', '41.8755616, -87.6244212']","[3944.2753995585103, 1146.7355698523086, 2809.7929313533255]",2633.6013002547147,1148.8660765729087,low
TGRZYATU2HVB2,Houston TX,2015-07-21,21:18:24,5935,2015-03-18,US,1,21,"['29.7589382, -95.3676974']",[],0.0,0.0,high
GL8N17SC84YJ9,Chicago IL,2015-07-21,22:38:27,1099,2015-03-21,US,1,22,"['41.8755616, -87.6244212']",[],0.0,0.0,high
V79GFTGZ5MJ3E,"Toronto ON, New York NY",2015-07-21,23:09:12,6698,2015-03-19,US,2,23,"['43.6534817, -79.3839347', '40.7127281, -74.0060152']",[551.2472669034609],551.2472669034609,0.0,high
FTKMPXBFDXSMW,Montreal QC,2015-07-22,00:16:14,338,2015-03-28,US,1,0,"['45.4972159, -73.6103642']",[],0.0,0.0,high
YXQBOTFUOQ7Y6,"New York NY, Chicago IL",2015-07-22,00:48:09,4558,2015-03-02,US,2,0,"['40.7127281, -74.0060152', '41.8755616, -87.6244212']",[1146.7355698523086],1146.7355698523086,0.0,high
7HHX28PZBXFQU,"Dallas TX, New York NY",2015-07-22,01:06:47,9174,2015-02-28,US,2,1,"['32.7762719, -96.7968559', '40.7127281, -74.0060152']",[2209.332009366533],2209.332009366533,0.0,low
9NOQXR0EOWNPI,"Jacksonville FL, Saint Petersburg FL",2015-07-22,04:16:18,4186,2015-03-18,unknown,2,4,"['30.3321838, -81.655651', '27.7703796, -82.6695085']",[300.6152092007565],300.6152092007565,0.0,high
I5SMK7GIYBWKE,Chicago IL,2015-07-22,04:37:55,5782,2015-03-26,DE,1,4,"['41.8755616, -87.6244212']",[],0.0,0.0,high
7KDSXSLWX4FW5,"New York NY, Newark NJ",2015-07-22,05:09:42,3925,2015-03-13,FR,2,5,"['40.7127281, -74.0060152', '40.735657, -74.1723667']",[14.28298085571759],14.28298085571759,0.0,high
UZCQXU7RQIXX9,"New York NY, Philadelphia PA",2015-07-22,05:18:01,1214,2015-03-28,unknown,2,5,"['40.7127281, -74.0060152', '39.9527237, -75.1635262']",[129.60181091014726],129.60181091014726,0.0,high
85IF3N65F1V2J,New York NY,2015-07-22,05:56:12,961,2015-04-03,unknown,1,5,"['40.7127281, -74.0060152']",[],0.0,0.0,high
TUDYEJVCQKNVS,"New York NY, Philadelphia PA",2015-07-22,06:22:28,4608,2015-03-30,DE,2,6,"['40.7127281, -74.0060152', '39.9527237, -75.1635262']",[129.60181091014726],129.60181091014726,0.0,high
D5LCF72ZYYC0J,Los Angeles CA,2015-07-22,06:33:21,7272,2015-03-10,IT,1,6,"['34.0536909, -118.2427666']",[],0.0,0.0,high
F50A79LS91QM4,"Toronto ON, Hamilton ON",2015-07-22,06:40:12,5721,2015-03-01,DE,2,6,"['43.6534817, -79.3839347', '43.2425289, -79.9470423']",[64.51527614967324],64.51527614967324,0.0,high
N54VD9I20QRM6,Houston TX,2015-07-22,06:55:21,8322,2015-03-04,unknown,1,6,"['29.7589382, -95.3676974']",[],0.0,0.0,high
N8N79B1SYQFNP,"Calgary AB, Los Angeles CA",2015-07-22,06:58:39,304,2015-03-24,FR,2,6,"['51.0534234, -114.0625892', '34.0536909, -118.2427666']",[1918.5585663869572],1918.5585663869572,0.0,low
FKJIXI7E1KQZ8,"Montreal QC, Houston TX",2015-07-22,07:13:46,10474,2015-03-27,DE,2,7,"['45.4972159, -73.6103642', '29.7589382, -95.3676974']",[2580.4055848896924],2580.4055848896924,0.0,low
J8FXBEJOJFA42,"Houston TX, Corpus Christi TX",2015-07-22,07:15:38,5682,2015-03-23,unknown,2,7,"['29.7589382, -95.3676974', '27.7477253, -97.4014129']",[298.5516300993382],298.5516300993382,0.0,high
OO6KZLOEUO1IO,New York NY,2015-07-22,07:18:09,474,2015-03-01,unknown,1,7,"['40.7127281, -74.0060152']",[],0.0,0.0,high
8Y5E1V0IW4F5H,Columbus OH,2015-07-22,07:50:14,9200,2015-03-19,DE,1,7,"['39.9622601, -83.0007065']",[],0.0,0.0,high
XJ0YD72NBV98Y,OTTAWA ON,2015-07-22,07:57:32,806,2015-03-17,unknown,1,7,"['45.421106, -75.690308']",[],0.0,0.0,high
LBCQXMFD3P25Q,Montreal QC,2015-07-22,07:58:42,8900,2015-02-28,ES,1,7,"['45.4972159, -73.6103642']",[],0.0,0.0,high
7YMN4I5QN4WP0,"Montreal QC, OTTAWA ON",2015-07-22,08:08:56,5243,2015-03-15,DE,2,8,"['45.4972159, -73.6103642', '45.421106, -75.690308']",[162.89704943731655],162.89704943731655,0.0,high
HCXZELTIPAD2J,San Diego CA,2015-07-22,08:13:13,3147,2015-04-02,UK,1,8,"['32.7174209, -117.1627714']",[],0.0,0.0,high
JF0RUW3G1QMU9,"New York NY, Jersey City NJ",2015-07-22,08:27:13,5130,2015-03-19,FR,2,8,"['40.7127281, -74.0060152', '40.7281575, -74.0776417']",[6.2895817337946],6.2895817337946,0.0,high
ZTJC597FG8D7P,Chicago IL,2015-07-22,08:29:12,9692,2015-03-18,DE,1,8,"['41.8755616, -87.6244212']",[],0.0,0.0,high
O7WSWD8RJI9O6,Vancouver BC,2015-07-22,08:40:23,5281,2015-03-14,FR,1,8,"['49.2608724, -123.1139529']",[],0.0,0.0,high
VID8FKD8O4D9L,"Phoenix AZ, Chicago IL",2015-07-22,08:58:27,6920,2015-03-16,FR,2,8,"['33.4484367, -112.0741417', '41.8755616, -87.6244212']",[2340.663525039403],2340.663525039403,0.0,low
YSOCU9SXY2OQF,"Vancouver BC, Portland OR, Victoria BC",2015-07-22,09:00:44,6701,2015-03-22,IT,3,9,"['49.2608724, -123.1139529', '45.5202471, -122.6741949', '48.4283182, -123.3649533']","[417.1979270933703, 94.4006525460384, 327.53207768862364]",279.7102191093441,136.05076927940993,high
U41DQNG614PT0,Toronto ON,2015-07-22,09:10:16,7361,2015-03-01,UK,1,9,"['43.6534817, -79.3839347']",[],0.0,0.0,high
NP4GHBLQFL9JV,Edmonton AB,2015-07-22,09:16:37,7060,2015-03-01,IT,1,9,"['53.535411, -113.507996']",[],0.0,0.0,high
2VBUHQ3LU9A34,"Chicago IL, New York NY, Toronto ON, Montreal QC",2015-07-22,09:21:04,9457,2015-03-24,unknown,4,9,"['41.8755616, -87.6244212', '40.7127281, -74.0060152', '43.6534817, -79.3839347', '45.4972159, -73.6103642']","[1146.7355698523086, 702.4693684489885, 1197.4957582515608, 551.2472669034609, 532.5046492455209, 502.10702739918554]",772.0932733501709,290.1838075510323,high
X4ORKD1BHT1GZ,New York NY,2015-07-22,09:21:46,10412,2015-03-10,ES,1,9,"['40.7127281, -74.0060152']",[],0.0,0.0,high
VV8HXEI01P6B8,Toronto ON,2015-07-22,09:25:40,8440,2015-03-14,unknown,1,9,"['43.6534817, -79.3839347']",[],0.0,0.0,high
UKDP732JJC5VN,Los Angeles CA,2015-07-22,10:10:26,9489,2015-03-21,UK,1,10,"['34.0536909, -118.2427666']",[],0.0,0.0,high
KA4K84TLVQLW2,New York NY,2015-07-22,10:15:17,1167,2015-04-01,UK,1,10,"['40.7127281, -74.0060152']",[],0.0,0.0,high
9BOIKW8Z6ST67,"Calgary AB, New York NY",2015-07-22,10:16:33,6848,2015-03-23,DE,2,10,"['51.0534234, -114.0625892', '40.7127281, -74.0060152']",[3267.079389584749],3267.079389584749,0.0,low
XXKO8Y6ELS1Y8,Jacksonville FL,2015-07-22,10:20:52,10130,2015-03-06,ES,1,10,"['30.3321838, -81.655651']",[],0.0,0.0,high
T4PDS89AJT0GI,"New York NY, Jersey City NJ",2015-07-22,10:22:19,7710,2015-03-14,DE,2,10,"['40.7127281, -74.0060152', '40.7281575, -74.0776417']",[6.2895817337946],6.2895817337946,0.0,high
WY2T787B9U51Q,Vancouver BC,2015-07-22,10:31:11,3719,2015-03-02,DE,1,10,"['49.2608724, -123.1139529']",[],0.0,0.0,high
6P5WGCPC5H6SZ,Montreal QC,2015-07-22,10:38:17,9709,2015-03-02,DE,1,10,"['45.4972159, -73.6103642']",[],0.0,0.0,high
WB6TEAUWYMMWF,Edmonton AB,2015-07-22,10:51:28,2931,2015-03-30,FR,1,10,"['53.535411, -113.507996']",[],0.0,0.0,high
8CJD76G0QGXT8,"Vancouver BC, Victoria BC",2015-07-22,11:11:29,1312,2015-02-28,UK,2,11,"['49.2608724, -123.1139529', '48.4283182, -123.3649533']",[94.4006525460384],94.4006525460384,0.0,high
370EWP0G1NYZK,San Jose CA,2015-07-22,11:11:31,8701,2015-03-17,DE,1,11,"['37.3361905, -121.8905833']",[],0.0,0.0,high
Y33KYOMH1HUKC,New York NY,2015-07-22,11:15:59,4788,2015-03-20,DE,1,11,"['40.7127281, -74.0060152']",[],0.0,0.0,high
KYK2GDUP8B5GC,OTTAWA ON,2015-07-22,11:16:05,1296,2015-02-28,FR,1,11,"['45.421106, -75.690308']",[],0.0,0.0,high
ZP6E0AYZPQX9E,"Edmonton AB, Calgary AB, Seattle WA",2015-07-22,11:16:58,2550,2015-03-21,unknown,3,11,"['53.535411, -113.507996', '51.0534234, -114.0625892', '47.6038321, -122.3300624']","[278.75547842653754, 907.5443919066043, 712.3351463828408]",632.8783389053275,262.7786300542083,high
IREA5WGZ2UXNF,Columbus OH,2015-07-22,11:25:30,5450,2015-03-25,FR,1,11,"['39.9622601, -83.0007065']",[],0.0,0.0,high
TUGT90QORLZHF,"Chicago IL, New York NY",2015-07-22,11:28:00,5796,2015-03-22,DE,2,11,"['41.8755616, -87.6244212', '40.7127281, -74.0060152']",[1146.7355698523086],1146.7355698523086,0.0,high
ZMLVD78WPAOEA,"Los Angeles CA, Long Beach CA, Santa Ana CA",2015-07-22,11:40:09,5978,2015-03-30,IT,3,11,"['34.0536909, -118.2427666', '47.9960267, -53.8155345', '33.7494951, -117.8732213']","[5466.040110774777, 48.02850621465514, 5459.028180910723]",3657.6989326333846,2552.4240416137213,low
MVX8VGDHB4MPU,Montreal QC,2015-07-22,11:42:52,4563,2015-04-03,FR,1,11,"['45.4972159, -73.6103642']",[],0.0,0.0,high
1D9Q758JSXH11,"Los Angeles CA, Montreal QC",2015-07-22,11:47:02,1421,2015-03-01,UK,2,11,"['34.0536909, -118.2427666', '45.4972159, -73.6103642']",[3971.6882636030427],3971.6882636030427,0.0,low
